price,rating,title
28.32,Five,The Passion of Dolssa
38.71,Three,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe
29.85,Five,The Hunger Games (The Hunger Games #1)
14.82,Two,The Hound of the Baskervilles (Sherlock Holmes #5)
16.81,Four,The Gunning of America: Business and the Making of American Gun Culture
28.23,Two,The Geography of Bliss: One Grump's Search for the Happiest Places in the World
52.11,Two,The Demonists (Demonist #1)
27.88,Two,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)"
59.71,Three,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2)
46.08,Five,The Beast (Black Dagger Brotherhood #14)
13.73,Five,Some Women
48.39,Five,Shopaholic Ties the Knot (Shopaholic #3)
49.45,Five,Paper and Fire (The Great Library #2)
19.67,Five,Outlander (Outlander #1)
12.36,Three,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors"
20.02,Five,No One Here Gets Out Alive
12.75,Four,Night Shift (Night Shift #1-20)
47.51,Four,Needful Things
20.44,Four,Mockingjay (The Hunger Games #3)
34.79,Two,Misery
28.07,Four,Little Women (Little Women #1)
25.01,Three,It
13.9,Three,Harry Potter and the Sorcerer's Stone (Harry Potter #1)
24.17,Four,Harry Potter and the Prisoner of Azkaban (Harry Potter #3)
31.63,Four,Harry Potter and the Order of the Phoenix (Harry Potter #5)
48.75,Five,Harry Potter and the Half-Blood Prince (Harry Potter #6)
14.74,One,Harry Potter and the Chamber of Secrets (Harry Potter #2)
32.49,Three,Gone with the Wind
27.8,One,God Is Not Great: How Religion Poisons Everything
26.77,One,Girl With a Pearl Earring
50.44,Four,"Fruits Basket, Vol. 4 (Fruits Basket #4)"
34.93,Two,Far From True (Promise Falls Trilogy #2)
12.87,One,Dark Lover (Black Dagger Brotherhood #1)
48.94,Two,Confessions of a Shopaholic (Shopaholic #1)
13.38,Three,Changing the Game (Play by Play #2)
58.63,Three,Candide
21.94,One,Can You Keep a Secret?
26.58,Five,Atlas Shrugged
57.22,Three,Animal Farm
56.43,One,A Walk to Remember
55.65,Five,A New Earth: Awakening to Your Life's Purpose
27.62,One,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam"
49.56,Four,'Salem's Lot
34.77,One,Zero History (Blue Ant #3)
17.73,Three,Wuthering Heights
21.8,One,World War Z: An Oral History of the Zombie War
46.02,Three,Wild: From Lost to Found on the Pacific Crest Trail
18.13,One,"Where'd You Go, Bernadette"
30.89,Five,When You Are Engulfed in Flames
31.95,Three,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America
24.04,One,We Are All Completely Beside Ourselves
32.36,Three,Walk the Edge (Thunder Road #2)
21.07,Five,Voyager (Outlander #3)
50.66,Three,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination
13.66,Two,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table
58.09,One,"Unstuffed: Decluttering Your Home, Mind, and Soul"
30.0,One,Under the Banner of Heaven: A Story of Violent Faith
32.74,Two,Two Boys Kissing
41.93,Two,Twilight (Twilight #1)
42.8,Two,Twenties Girl
53.51,One,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland"
23.21,Three,Three-Martini Lunch
21.14,One,"Thinking, Fast and Slow"
56.07,Three,The Wild Robot
14.41,Three,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)"
45.75,Four,The Undomestic Goddess
15.77,One,The Travelers
10.02,Two,The Tipping Point: How Little Things Can Make a Big Difference
48.77,One,The Thing About Jellyfish
57.86,Two,The Stand
23.59,One,The Smitten Kitchen Cookbook
23.05,Five,The Silkworm (Cormoran Strike #2)
55.55,Five,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)"
58.64,Four,The Rose & the Dagger (The Wrath and the Dawn #2)
23.21,One,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2)
42.57,Three,The Rise of Theodore Roosevelt (Theodore Roosevelt #1)
10.92,One,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2)
34.77,One,The Rest Is Noise: Listening to the Twentieth Century
35.66,Five,The Red Tent
37.19,Three,The Purpose Driven Life: What on Earth Am I Here for?
12.25,One,The Purest Hook (Second Circle Tattoos #3)
29.7,Two,The Picture of Dorian Gray
36.8,Three,The Paris Wife
45.43,One,The Obsession
26.26,Four,The Nightingale
44.92,Three,The New Guy (and Other Senior Year Distractions)
52.53,Five,The Nanny Diaries (Nanny #1)
37.25,Two,The Name of God is Mercy
20.93,One,The Maze Runner (The Maze Runner #1)
58.09,Two,The Lover's Dictionary
43.59,Five,The Lonely Ones
33.92,Three,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses
55.55,Two,The Last Painting of Sara de Vos
29.64,Four,"The Land of 10,000 Madonnas"
27.41,One,The Infinities
52.51,Five,The Husband's Secret
47.8,Three,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1)
14.54,Two,The Guns of August
49.53,One,The Guernsey Literary and Potato Peel Pie Society
43.58,Three,The Goldfinch
12.3,One,The Giver (The Giver Quartet #1)
49.47,Three,The Girl with All the Gifts
22.14,Two,The Girl Who Played with Fire (Millennium Trilogy #2)
57.48,One,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3)
43.45,Three,The Exiled
22.13,Four,"The End of Faith: Religion, Terror, and the Future of Reason"
13.03,Four,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory"
57.35,Five,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements"
44.29,One,The Devil Wears Prada (The Devil Wears Prada #1)
52.25,Four,The Demon-Haunted World: Science as a Candle in the Dark
26.33,Five,The Day the Crayons Came Home (Crayons)
22.96,Two,The Da Vinci Code (Robert Langdon #2)
19.21,One,The Cuckoo's Calling (Cormoran Strike #1)
26.78,Four,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition])
41.32,Five,The Complete Poems
24.55,One,The Catcher in the Rye
16.26,Two,The Cat in the Hat (Beginner Books B-1)
47.84,One,The Case for Christ (Cases for Christianity)
53.49,Two,The Book Thief
44.84,Five,The Book of Basketball: The NBA According to The Sports Guy
53.71,Five,The Blind Side: Evolution of a Game
23.43,Two,The Autobiography of Malcolm X
34.32,Three,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution"
22.1,One,The Art of Fielding
25.83,Two,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character"
36.74,Three,Stiff: The Curious Lives of Human Cadavers
49.51,One,Spilled Milk: Based on a True Story
48.96,Five,Something Borrowed (Darcy & Rachel #1)
54.62,One,Something Blue (Darcy & Rachel #2)
24.72,Two,Soldier (Talon #3)
46.45,Two,Shopaholic & Baby (Shopaholic #5)
52.33,Two,Seven Days in the Art World
30.6,Four,Seven Brief Lessons on Physics
14.57,Four,Scarlet (The Lunar Chronicles #2)
46.29,One,Sarah's Key
21.57,Five,"Saga, Volume 3 (Saga (Collected Editions) #3)"
12.91,Four,Running with Scissors
50.11,Three,Rogue Lawyer (Rogue Lawyer #1)
41.67,Four,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars"
44.88,Two,Rework
11.1,Three,Reservations for Two
28.54,Three,Red: The True Story of Red Riding Hood
19.07,Four,Ready Player One
43.55,One,Quiet: The Power of Introverts in a World That Can't Stop Talking
43.63,Three,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2)
39.13,One,Persepolis: The Story of a Childhood (Persepolis #1-2)
56.68,Two,Packing for Mars: The Curious Science of Life in the Void
14.16,One,Outliers: The Story of Success
31.45,Three,Original Fake
24.61,Two,Orange Is the New Black
32.87,Two,One for the Money (Stephanie Plum #1)
40.17,One,Notes from a Small Island (Notes From a Small Island #1)
13.51,One,Night (The Night Trilogy #1)
38.95,Three,Neither Here nor There: Travels in Europe
31.69,Three,Naked
29.4,One,Morning Star (Red Rising #3)
57.83,One,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing"
55.46,Two,Midnight Riot (Peter Grant/ Rivers of London - books #1)
57.6,Two,Me Talk Pretty One Day
34.98,Two,Manuscript Found in Accra
11.87,Two,Lust & Wonder
12.47,Three,Lila (Gilead #3)
33.26,Two,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)"
59.04,Five,Life Without a Recipe
26.13,Two,Life After Life
22.2,One,Letter to a Christian Nation
45.11,One,Let's Pretend This Never Happened: A Mostly True Memoir
43.69,Four,Legend (Legend #1)
25.02,One,"Lean In: Women, Work, and the Will to Lead"
55.5,Five,"Lamb: The Gospel According to Biff, Christ's Childhood Pal"
53.04,Five,Lady Renegades (Rebel Belle #3)
44.97,One,Jurassic Park (Jurassic Park #1)
42.38,One,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond
20.11,Three,Is Everyone Hanging Out Without Me? (And Other Concerns)
56.7,Five,Into the Wild
41.0,Five,Inferno (Robert Langdon #4)
28.85,Three,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin"
49.97,Four,If I Run (If I Run #1)
19.69,One,I've Got Your Number
28.88,Two,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban
33.14,Three,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World
43.7,Two,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth"
54.89,One,House of Leaves
37.52,Two,Horrible Bear!
51.07,Two,Holidays on Ice
44.07,Four,Heir to the Sky
10.79,Four,Green Eggs and Ham (Beginner Books B-16)
42.72,One,"Grayson, Vol 3: Nemesis (Grayson #3)"
26.66,Five,Gratitude
37.6,Five,Gone Girl
42.21,Four,Golden (Heart of Dread #3)
46.83,Two,Girl in the Blue Coat
45.17,Two,"Fruits Basket, Vol. 3 (Fruits Basket #3)"
51.22,Three,"Friday Night Lights: A Town, a Team, and a Dream"
21.28,Four,Fire Bound (Sea Haven/Sisters of the Heart #5)
15.36,Five,Fifty Shades Freed (Fifty Shades #3)
38.62,One,Fellside
25.4,Three,Extreme Prey (Lucas Davenport #26)
43.87,Three,Eragon (The Inheritance Cycle #1)
18.74,One,Eclipse (Twilight #3)
54.86,One,Dune (Dune #1)
52.62,Three,Dracula
51.48,One,Do Androids Dream of Electric Sheep? (Blade Runner #1)
15.28,Five,Disrupted: My Misadventure in the Start-Up Bubble
39.24,Five,Dead Wake: The Last Crossing of the Lusitania
17.81,One,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants"
56.02,One,Darkfever (Fever #1)
23.9,Five,Dark Places
49.13,Five,Crazy Rich Asians (Crazy Rich Asians #1)
10.62,One,Counting Thyme
36.17,Two,Cosmos
59.95,Two,Civilization and Its Discontents
26.09,One,Cinder (The Lunar Chronicles #1)
37.35,Two,Catastrophic Happiness: Finding Joy in Childhood's Messy Years
24.72,Two,Career of Evil (Cormoran Strike #3)
35.28,Five,Breaking Dawn (Twilight #4)
51.32,Five,Brave Enough
21.12,Three,Boy Meets Boy
27.35,Two,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen"
21.74,Five,Blink: The Power of Thinking Without Thinking
40.87,One,Black Flags: The Rise of ISIS
49.31,One,"Black Butler, Vol. 1 (Black Butler #1)"
22.11,One,Big Little Lies
20.79,Five,Between Shades of Gray
27.41,Two,Best of My Love (Fool's Gold #20)
38.35,Two,Beowulf
21.55,Five,Beautiful Creatures (Caster Chronicles #1)
38.02,Two,Awkward
22.06,Four,Ash
10.66,Three,Are We There Yet?
56.58,One,Are We Smart Enough to Know How Smart Animals Are?
36.83,Five,Annie on My Mind
35.01,Two,And Then There Were None
30.48,Four,A Walk in the Woods: Rediscovering America on the Appalachian Trail
14.08,Five,A Visit from the Goon Squad
31.22,Two,A Storm of Swords (A Song of Ice and Fire #3)
54.29,Five,A Heartbreaking Work of Staggering Genius
31.04,One,8 Keys to Mental Health Through Exercise
50.96,One,#GIRLBOSS
11.89,Two,"The Suffragettes (Little Black Classics, #96)"
31.38,Three,The Sense of an Ending
54.81,One,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)"
16.78,Three,The Course of Love
24.42,One,Sugar Rush (Offensive Line #2)
11.75,Three,"Saga, Volume 2 (Saga (Collected Editions) #2)"
20.02,One,"Run, Spot, Run: The Ethics of Keeping Pets"
12.86,Four,New Moon (Twilight #2)
31.58,Five,Life
34.0,Three,Kindle Paperwhite User's Guide
57.42,Five,H is for Hawk
53.47,One,Girl Online On Tour (Girl Online #2)
11.64,Five,"Fruits Basket, Vol. 2 (Fruits Basket #2)"
52.88,Four,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book)
18.51,Four,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)"
41.32,Five,While You Were Mine
39.77,Three,Where Lightning Strikes (Bleeding Stars #3)
51.96,Three,When I'm Gone
39.51,Five,Ways of Seeing
15.4,One,"Vampire Knight, Vol. 1 (Vampire Knight #1)"
53.82,Two,Vampire Girl (Vampire Girl #1)
30.95,Four,Twenty Love Poems and a Song of Despair
57.82,Five,Travels with Charley: In Search of America
44.18,Two,Three Wishes (River of Time: California #1)
48.71,One,This One Moment (Pushing Limits #1)
19.69,Five,The Zombie Room
36.52,Two,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)"
41.56,Five,The Tumor
43.19,Four,The Story of Hong Gildong
12.34,Five,The Silent Wife
36.25,Three,The Silent Twin (Detective Jennifer Knight #3)
29.45,One,The Selfish Gene
34.56,Three,The Secret Healer
54.12,Three,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)"
33.78,Three,The Republic
29.64,Three,The Odyssey
57.7,Four,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1)
36.34,One,The Nicomachean Ethics
50.59,Three,The Name of the Wind (The Kingkiller Chronicle #1)
29.38,One,The Mirror & the Maze (The Wrath and the Dawn #1.5)
45.42,Two,The Little Prince
54.43,One,The Light of the Fireflies
36.26,Two,The Last Girl (The Dominion Trilogy #1)
16.16,One,The Iliad
36.29,Five,The Hook Up (Game On #1)
27.89,Five,The Haters
12.29,Five,The Girl You Lost
15.85,Three,The Girl In The Ice (DCI Erika Foster #1)
14.4,One,The End of the Jesus Era (An Investigation #1)
19.18,Four,The Edge of Reason (Bridget Jones #2)
10.64,Three,The Complete Maus (Maus #1-2)
14.76,Three,The Communist Manifesto
57.49,Three,The Bhagavad Gita
30.66,Three,The Bette Davis Club
40.83,Four,The Art of Not Breathing
18.88,Two,Taking Shots (Assassins #1)
25.83,Three,Starlark
42.12,Three,"Skip Beat!, Vol. 01 (Skip Beat! #1)"
13.33,Three,Sister Sable (The Mad Queen #1)
42.4,One,Shatter Me (Shatter Me #1)
58.35,Three,Shameless
21.72,Four,Shadow Rites (Jane Yellowrock #10)
44.91,Two,Settling the Score (The Summer Games #1)
37.46,One,Sense and Sensibility
28.48,One,"Saga, Volume 1 (Saga (Collected Editions) #1)"
28.34,Two,"Rhythm, Chord & Malykhin"
46.96,Five,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)"
24.96,One,Paradise Lost (Paradise #1)
21.71,Four,"Paper Girls, Vol. 1 (Paper Girls #1-5)"
29.87,Three,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)"
28.99,One,Origins (Alphas 0.5)
52.94,Two,One Second (Seven #7)
32.36,Three,On the Road (Duluoz Legend)
55.66,Two,Old Records Never Die: One Man's Quest for His Vinyl and His Past
39.45,Five,Off Sides (Off #1)
47.11,Two,Of Mice and Men
58.75,Four,Myriad (Prentor #1)
38.92,Two,My Perfect Mistake (Over the Top #1)
39.39,Four,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)"
25.89,Two,Meditations
28.34,One,Matilda
27.7,Four,Lost Among the Living
24.89,Three,Lord of the Flies
58.99,Three,Listen to Me (Fusion #1)
57.2,Five,Kitchens of the Great Midwest
38.43,Five,Jane Eyre
34.74,Four,Imperfect Harmony
40.44,Four,Icing (Aces Hockey #2)
45.24,Three,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)"
34.96,Four,Having the Barbarian's Baby (Ice Planet Barbarians #7.5)
56.76,Four,"Giant Days, Vol. 1 (Giant Days #1-4)"
40.28,Five,"Fruits Basket, Vol. 1 (Fruits Basket #1)"
38.0,Two,Frankenstein
28.8,Three,Forever Rockers (The Rocker #12)
39.24,Three,Fighting Fate (Fighting #6)
32.93,Two,Emma
51.32,Three,"Eat, Pray, Love"
47.09,Five,Deep Under (Walker Security #1)
28.42,Four,Choosing Our Religion: The Spiritual Lives of America's Nones
22.85,Three,Charlie and the Chocolate Factory (Charlie Bucket #1)
41.24,One,Charity's Cross (Charles Towne Belles #4)
39.07,Five,Bright Lines
29.82,One,Bridget Jones's Diary (Bridget Jones #1)
37.26,Four,Bounty (Colorado Mountain #7)
20.3,Three,Blood Defense (Samantha Brinkman #1)
34.65,Five,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)"
43.38,One,Beyond Good and Evil
55.53,One,Alice in Wonderland (Alice's Adventures in Wonderland #1)
57.06,Four,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)"
16.97,Five,A Spy's Devotion (The Regency Spies of London #1)
53.98,One,1st to Die (Women's Murder Club #1)
